1.450155129101369590e-06 1.624641307223903493e-26
1.451021073375216809e-06 1.702980669104794309e-26
1.452152814408724929e-06 1.807394217112186800e-26
1.453164645963043730e-06 1.921851988015641165e-26
1.453816449020674606e-06 2.015199282489961600e-26
1.454570903035130719e-06 2.077975895145896097e-26
1.455239664556005925e-06 2.140606503425131787e-26
1.455943183168905310e-06 2.285284545642845129e-26
1.456560769240927985e-06 2.388822067389956093e-26
1.457144258350990361e-06 2.523047074456809227e-26
1.457779282980849182e-06 2.677856942196642013e-26
1.458482741581924828e-06 2.812286355390894314e-26
1.458980598210230247e-06 2.956613987104495332e-26
1.459787187862722946e-06 3.142461750668197535e-26
1.460627814465351995e-06 3.287373399888652905e-26
1.461399887073116318e-06 3.432168245607751179e-26
1.461914702164665855e-06 3.545779191126282663e-26
1.462703613212026183e-06 3.639360092603329628e-26
1.463252765312832245e-06 3.763278068896021363e-26
1.463835714316478430e-06 3.805265414751592254e-26
1.464264656878974996e-06 3.887984468822966616e-26
1.464951397064102326e-06 4.094125084306207232e-26
1.465654975688826085e-06 4.249051755547411461e-26
1.466272981843616838e-06 4.424329680458853027e-26
1.466908066485299609e-06 4.589388177222161490e-26
1.467783390168129099e-06 4.806098631357647820e-26
1.468607658425754170e-06 5.084213257007975989e-26
1.469191207547640496e-06 5.228686893098305375e-26
1.469911984682904176e-06 5.393891394238328430e-26
1.470736012893233233e-06 5.631011503794738393e-26
1.471594198077346541e-06 5.847692757054895924e-26
1.472383769254770960e-06 6.054008577790191984e-26
1.473190238883615759e-06 6.219359083306929058e-26
1.473962611550500046e-06 6.415397074143407441e-26
1.474734984217384334e-06 6.611435064979885824e-26
1.475456001399944239e-06 6.817634082213810440e-26
1.476262891111557115e-06 7.054724990894892752e-26
1.477018365327021235e-06 7.291728296949931270e-26
1.477894109092618801e-06 7.580179154249763987e-26
1.478615066263354756e-06 7.776129542460213500e-26
1.479319184994494282e-06 8.023293874912715471e-26
1.479903214210972848e-06 8.249756543190850849e-26
1.480607152906640522e-06 8.466174988572910290e-26
1.481671360146291923e-06 8.744698426478037366e-26
1.482769784371551948e-06 9.013031637110372191e-26
1.483610771045124912e-06 9.219435060471698270e-26
1.484572627387071464e-06 9.579772325312573024e-26
1.485328221626183696e-06 9.837272889414578968e-26
1.486273419564006306e-06 1.027956998556792001e-25
1.487097687821631378e-06 1.055768461121824761e-25
1.487888219188240065e-06 1.092797849632917172e-25
1.488540742387759195e-06 1.114430933908521837e-25
1.489227842643830652e-06 1.141194172870931534e-25
1.490086087839768122e-06 1.163887161099294912e-25
1.490738431003815188e-06 1.182445656667855094e-25
1.491459748245495058e-06 1.208189872902985681e-25
1.492111731338597997e-06 1.220599191057460572e-25
1.492969556451767178e-06 1.236118138969389426e-25
1.493570604143313813e-06 1.256717600080041971e-25
1.494498123476004051e-06 1.291720623486713651e-25
1.495116849772682845e-06 1.321546770806030342e-25
1.495855125477606833e-06 1.344219318421653804e-25
1.496525207258610222e-06 1.373029363101224379e-25
1.496869537540358260e-06 1.399734200312949847e-25
1.497213747798458186e-06 1.424389311719978917e-25
1.497970002167634510e-06 1.461412860056004421e-25
1.498742914940934988e-06 1.490240425260780541e-25
1.499241491711128660e-06 1.516971543260314440e-25
1.500134313963618246e-06 1.544794686175484459e-25
1.500821354207865965e-06 1.570533062235546302e-25
1.501542191354953595e-06 1.588078375251896347e-25
1.502211913065013068e-06 1.610739242517382779e-25
1.502710249787910515e-06 1.633370908907525030e-25
1.503380571616209917e-06 1.666280405196487254e-25
1.504188181469710835e-06 1.702287850892766183e-25
1.504429260676393708e-06 1.721801127262853419e-25
1.504841904905710247e-06 1.744418193215324268e-25
1.505306804796711485e-06 1.781392100063265675e-25
1.505616918092851112e-06 1.809115960002270253e-25
1.505926851353518675e-06 1.833765231234232185e-25
1.506306118762763168e-06 1.871749400546849814e-25
1.506650028961742917e-06 1.891280197442140758e-25
1.506959842198762579e-06 1.913879742869406063e-25
1.507269595423958079e-06 1.935454425394325349e-25
1.507545431722665342e-06 1.963172445158259806e-25
1.507821027974076380e-06 1.986791013312805598e-25
1.508096564213663678e-06 2.009384718565002388e-25
1.508423635973047423e-06 2.034036909884498692e-25
1.508647696704662015e-06 2.055596991971744970e-25
1.508854918996680390e-06 2.082278468483196608e-25
1.509181630685120219e-06 2.100781482388605555e-25
1.509680147443489729e-06 2.126487737485790681e-25
1.510024597748885669e-06 2.155242300502213006e-25
1.510523894660967383e-06 2.194271773329918177e-25
1.510954397530888358e-06 2.229190114198095359e-25
1.511470892953510204e-06 2.269247370015682528e-25
1.512021065255324273e-06 2.299061836984862189e-25
1.512365335525248361e-06 2.324741811294240262e-25
1.512725844116528102e-06 2.335051762155937411e-25
1.513018818913951547e-06 2.362772702007406239e-25
1.513328632150971208e-06 2.385372247434673151e-25
1.513518955991569416e-06 2.416150255467980458e-25
1.513829249323181106e-06 2.446948704114026534e-25
1.514087947123172187e-06 2.474663803790427995e-25
1.514278210951946444e-06 2.504416948921388137e-25
1.514640219838826855e-06 2.540348472341776373e-25
1.515122558287664240e-06 2.582449613788991425e-25
1.515279325272718550e-06 2.625520136475401490e-25
1.515537843037237568e-06 2.650160647444759157e-25
1.515762623910740202e-06 2.684019084360177625e-25
1.515816559903497423e-06 2.727072086521383752e-25
1.516041460800648170e-06 2.762980249241497930e-25
1.516266181662326853e-06 2.795813823254568773e-25
1.516439427016033041e-06 2.827613774102689792e-25
1.516596013965615288e-06 2.867609708082058818e-25
1.516820974874589985e-06 2.904542733704520161e-25
1.517080692875589285e-06 2.949680502720832627e-25
1.517288275238551787e-06 2.982511156646369557e-25
1.517598928641107604e-06 3.019458782706502761e-25
1.517755155519745512e-06 3.053305539271784199e-25
1.517979996405072308e-06 3.088188839089550752e-25
1.518136703378302456e-06 3.130234498873614568e-25
1.518326967207076924e-06 3.159987644004572873e-25
1.518690356365909468e-06 3.219491014178958784e-25
1.518934376151968671e-06 3.289222572764080340e-25
1.519246589861948896e-06 3.352816634285253175e-25
1.519506607922068161e-06 3.403078717813303308e-25
1.519802343263396084e-06 3.477943351172767025e-25
1.520303560553846334e-06 3.549768436875598496e-25
1.520668209960982899e-06 3.630793927999284534e-25
1.520946446732650726e-06 3.699506463857127210e-25
1.521172787913577768e-06 3.760011336233585768e-25
1.521501600015857985e-06 3.814384551721163430e-25
1.521659027130976174e-06 3.868728566333399667e-25
1.521953922306767943e-06 3.929245119059994796e-25
1.522249957707216043e-06 4.009234066931197097e-25
1.522579129880440174e-06 4.069756459832860970e-25
1.522840168141567869e-06 4.137441212700821189e-25
1.523119545137891816e-06 4.225626143703269661e-25
1.523156882738348833e-06 4.277899991898070042e-25
1.523366565515151723e-06 4.346600847405776147e-25
1.523660740549055449e-06 4.394819045304198855e-25
1.523766632144377193e-06 4.447104573849136725e-25
1.524130441385977815e-06 4.513781984339955093e-25
1.524287688465623941e-06 4.565051410245148454e-25
1.524529367790546954e-06 4.594813315638710794e-25
1.524635739480460726e-06 4.655297747402428747e-25
1.525000989005837643e-06 4.746571867549591036e-25
1.525227990316828989e-06 4.818350231851874389e-25
1.525300445080254525e-06 4.884978000854611184e-25
1.525425035481716647e-06 4.963912884948120761e-25
1.525703992395272516e-06 5.044923775634136775e-25
1.525844581070794701e-06 5.104389184670575847e-25
1.526037425408001584e-06 5.178211434602485706e-25
1.526126298528255260e-06 5.232543768864584454e-25
1.526249748705061263e-06 5.292006257813489153e-25
1.526476930051524460e-06 5.366859210822814463e-25
