1553.631	-34.481
1553.831	-34.484
1554.031	-34.486
1554.231	-34.464
1554.431	-34.42
1554.631	-34.383
1554.831	-34.391
1555.031	-34.422
1555.231	-34.435
1555.431	-34.414
1555.631	-34.367
1555.831	-34.328
1556.031	-34.325
1556.231	-34.333
1556.431	-34.329
1556.631	-34.298
1556.831	-34.253
1557.031	-34.231
1557.231	-34.244
1557.431	-34.267
1557.631	-34.278
1557.831	-34.269
1558.031	-34.262
1558.231	-34.282
1558.431	-34.334
1558.631	-34.39
1558.831	-34.428
1559.031	-34.448
1559.231	-34.473
1559.431	-34.531
1559.631	-34.616
1559.831	-34.696
1560.031	-34.758
1560.231	-34.812
1560.431	-34.873
1560.631	-34.96
1560.831	-35.055
1561.031	-35.146
1561.231	-35.224
1561.431	-35.296
1561.631	-35.382
1561.831	-35.483
1562.031	-35.584
1562.231	-35.668
1562.431	-35.736
1562.631	-35.793
1562.831	-35.85
1563.031	-35.92
1563.231	-35.999
1563.431	-36.076
1563.631	-36.141
1563.831	-36.2
1564.031	-36.271
1564.231	-36.353
1564.431	-36.433
1564.631	-36.501
1564.831	-36.556
1565.031	-36.604
1565.231	-36.662
1565.431	-36.737
1565.631	-36.816
1565.831	-36.885
1566.031	-36.951
1566.231	-37.018
1566.431	-37.1
1566.631	-37.198
1566.831	-37.298
1567.031	-37.388
1567.231	-37.467
1567.431	-37.547
1567.631	-37.637
1567.831	-37.745
1568.031	-37.854
1568.231	-37.951
1568.431	-38.038
1568.631	-38.131
1568.831	-38.232
1569.031	-38.344
1569.231	-38.454
1569.431	-38.561
1569.631	-38.658
1569.831	-38.761
1570.031	-38.883
1570.231	-39.013
1570.431	-39.144
1570.631	-39.257
1570.831	-39.363
1571.031	-39.467
1571.231	-39.576
1571.431	-39.689
1571.631	-39.787
1571.831	-39.873
1572.031	-39.944
1572.231	-39.998
1572.431	-40.063
1572.631	-40.125
1572.831	-40.193
1573.031	-40.258
1573.231	-40.325
1573.431	-40.386
1573.631	-40.46
1573.831	-40.543
1574.031	-40.638
1574.231	-40.728
1574.431	-40.817
1574.631	-40.916
1574.831	-41.031
1575.031	-41.143
1575.231	-41.253
1575.431	-41.356
1575.631	-41.454
1575.831	-41.54
1576.031	-41.621
1576.231	-41.704
1576.431	-41.775
1576.631	-41.835
1576.831	-41.885
1577.031	-41.929
1577.231	-41.976
1577.431	-42.03
1577.631	-42.081
1577.831	-42.146
1578.031	-42.202
1578.231	-42.262
1578.431	-42.333
1578.631	-42.403
1578.831	-42.472
1579.031	-42.543
1579.231	-42.614
1579.431	-42.691
1579.631	-42.772
1579.831	-42.856
1580.031	-42.936
1580.231	-43.013
1580.431	-43.089
1580.631	-43.165
1580.831	-43.256
1581.031	-43.333
1581.231	-43.412
1581.431	-43.489
1581.631	-43.546
1581.831	-43.601
1582.031	-43.657
1582.231	-43.715
1582.431	-43.769
1582.631	-43.837
1582.831	-43.892
1583.031	-43.959
1583.231	-44.022
1583.431	-44.081
1583.631	-44.13
1583.831	-44.187
1584.031	-44.227
1584.231	-44.276
1584.431	-44.325
1584.631	-44.365
1584.831	-44.419
1585.031	-44.476
1585.231	-44.534
1585.431	-44.585
1585.631	-44.623
1585.831	-44.667
1586.031	-44.707
1586.231	-44.742
1586.431	-44.772
1586.631	-44.81
1586.831	-44.852
1587.031	-44.895
1587.231	-44.949
1587.431	-45.01
1587.631	-45.057
1587.831	-45.102
1588.031	-45.159
1588.231	-45.22
1588.431	-45.257
1588.631	-45.298
1588.831	-45.339
1589.031	-45.383
1589.231	-45.428
1589.431	-45.48
1589.631	-45.527
1589.831	-45.578
1590.031	-45.629
1590.231	-45.677
1590.431	-45.72
1590.631	-45.777
1590.831	-45.847
1591.031	-45.894
1591.231	-45.952
1591.431	-45.997
1591.631	-46.031
1591.831	-46.06
1592.031	-46.085
1592.231	-46.139
1592.431	-46.176
1592.631	-46.231
1592.831	-46.262
1593.031	-46.325
1593.231	-46.375
1593.431	-46.425
1593.631	-46.474
1593.831	-46.509
1594.031	-46.559
1594.231	-46.609
1594.431	-46.655
1594.631	-46.694
1594.831	-46.77
1595.031	-46.818
1595.231	-46.872
1595.431	-46.906
1595.631	-46.954
1595.831	-47.025
1596.031	-47.052
1596.231	-47.091
1596.431	-47.128
1596.631	-47.189
1596.831	-47.241
1597.031	-47.32
1597.231	-47.398
1597.431	-47.449
1597.631	-47.5
