1547.137	-64.971
1547.138	-64.7
1547.139	-64.38
1547.14	-65.063
1547.141	-64.839
1547.142	-64.153
1547.143	-64.972
1547.144	-64.802
1547.145	-64.498
1547.146	-63.914
1547.147	-64.481
1547.148	-63.996
1547.149	-64.929
1547.15	-64.093
1547.151	-64.539
1547.152	-64.147
1547.153	-64.567
1547.154	-64.26
1547.155	-63.728
1547.156	-63.897
1547.157	-63.454
1547.158	-64.323
1547.159	-63.028
1547.16	-64.237
1547.161	-63.815
1547.162	-63.41
1547.163	-63.161
1547.164	-63.732
1547.165	-64.409
1547.166	-64.301
1547.167	-64.763
1547.168	-63.517
1547.169	-63.626
1547.17	-63.335
1547.171	-63.16
1547.172	-63.786
1547.173	-62.718
1547.174	-64.141
1547.175	-63.526
1547.176	-62.932
1547.177	-63.732
1547.178	-62.875
1547.179	-63.407
1547.18	-63.629
1547.181	-63.164
1547.182	-63.171
1547.183	-63.481
1547.184	-62.986
1547.185	-62.863
1547.186	-62.611
1547.187	-63.192
1547.188	-63.04
1547.189	-62.854
1547.19	-62.391
1547.191	-62.306
1547.192	-63.583
1547.193	-62.718
1547.194	-62.1
1547.195	-62.022
1547.196	-62.152
1547.197	-62.73
1547.198	-62.222
1547.199	-62.307
1547.2	-61.376
1547.201	-61.661
1547.202	-61.503
1547.203	-61.486
1547.204	-62.568
1547.205	-61.636
1547.206	-61.435
1547.207	-61.841
1547.208	-61.809
1547.209	-61.426
1547.21	-61.32
1547.211	-61.359
1547.212	-61.111
1547.213	-60.467
1547.214	-60.795
1547.215	-60.635
1547.216	-60.821
1547.217	-60.986
1547.218	-60.771
1547.219	-60.506
1547.22	-60.49
1547.221	-60.461
1547.222	-60.201
1547.223	-60.151
1547.224	-60.181
1547.225	-59.929
1547.226	-59.681
1547.227	-59.568
1547.228	-59.377
1547.229	-59.282
1547.23	-59.153
1547.231	-59.444
1547.232	-58.863
1547.233	-59.047
1547.234	-58.895
1547.235	-58.851
1547.236	-58.673
1547.237	-58.313
1547.238	-58.442
1547.239	-58
1547.24	-57.885
1547.241	-57.705
1547.242	-57.635
1547.243	-57.517
1547.244	-57.357
1547.245	-57.386
1547.246	-57.259
1547.247	-56.955
1547.248	-57.027
1547.249	-56.752
1547.25	-56.559
1547.251	-56.45
1547.252	-56.237
1547.253	-56.027
1547.254	-55.862
1547.255	-55.727
1547.256	-55.566
1547.257	-55.435
1547.258	-55.524
1547.259	-55.459
1547.26	-55.274
1547.261	-55.246
1547.262	-55.186
1547.263	-54.947
1547.264	-54.941
1547.265	-54.563
1547.266	-54.316
1547.267	-54.184
1547.268	-53.941
1547.269	-53.725
1547.27	-53.557
1547.271	-53.469
1547.272	-53.315
1547.273	-53.219
1547.274	-53.099
1547.275	-52.816
1547.276	-52.59
1547.277	-52.363
1547.278	-51.979
1547.279	-51.585
1547.28	-51.354
1547.281	-51.062
1547.282	-50.763
1547.283	-50.509
1547.284	-50.36
1547.285	-50.147
1547.286	-49.86
1547.287	-49.653
1547.288	-49.204
1547.289	-48.652
1547.29	-48.169
1547.291	-47.7
1547.292	-47.005
1547.293	-46.352
1547.294	-45.91
1547.295	-45.335
1547.296	-44.853
1547.297	-44.57
1547.298	-44.14
1547.299	-43.601
1547.3	-43.148
1547.301	-42.641
1547.302	-41.73
1547.303	-40.713
1547.304	-39.998
1547.305	-38.884
1547.306	-37.875
1547.307	-37.248
1547.308	-36.421
1547.309	-35.768
1547.31	-35.41
1547.311	-35.087
1547.312	-34.66
1547.313	-34.25
1547.314	-33.937
1547.315	-33.355
1547.316	-32.65
1547.317	-32.09
1547.318	-31.268
1547.319	-30.556
1547.32	-30.147
1547.321	-29.805
1547.322	-29.351
1547.323	-28.965
1547.324	-28.738
1547.325	-28.435
1547.326	-28.176
1547.327	-28.021
1547.328	-27.799
1547.329	-27.581
1547.33	-27.446
1547.331	-27.249
1547.332	-27.027
1547.333	-26.827
1547.334	-26.698
1547.335	-26.528
1547.336	-26.374
1547.337	-26.272
1547.338	-26.095
1547.339	-25.883
1547.34	-25.722
1547.341	-25.522
1547.342	-25.101
1547.343	-24.617
1547.344	-24.29
1547.345	-23.809
1547.346	-23.388
1547.347	-23.163
1547.348	-22.917
1547.349	-22.747
1547.35	-22.675
1547.351	-22.627
1547.352	-22.561
1547.353	-22.45
1547.354	-22.308
1547.355	-21.951
1547.356	-21.483
1547.357	-21.142
1547.358	-20.59
1547.359	-20.026
1547.36	-19.678
1547.361	-19.388
1547.362	-19.04
1547.363	-18.78
1547.364	-18.627
1547.365	-18.336
1547.366	-17.872
1547.367	-17.298
1547.368	-16.166
1547.369	-14.979
1547.37	-13.982
1547.371	-12.91
1547.372	-11.272
1547.373	-9.81
1547.374	-8.895
1547.375	-7.431
1547.376	-6.094
1547.377	-5.389
1547.378	-4.854
1547.379	-4.043
1547.38	-3.337
1547.381	-2.928
1547.382	-2.438
1547.383	-2.042
1547.384	-1.837
1547.385	-1.645
