978.128	-28.09
978.132	-28.541
978.136	-29.068
978.14	-29.782
978.144	-30.509
978.148	-31.076
978.152	-32.102
978.156	-32.988
978.16	-33.689
978.164	-34.872
978.168	-35.86
978.172	-36.539
978.176	-37.57
978.18	-38.357
978.184	-38.766
978.188	-39.219
978.192	-39.376
978.196	-39.386
978.2	-39.09
978.204	-38.577
978.208	-38.079
978.212	-37.08
978.216	-35.991
978.22	-35.117
978.224	-33.663
978.228	-32.443
978.232	-31.537
978.236	-30.183
978.24	-29.179
978.244	-28.538
978.248	-27.644
978.252	-27.008
978.256	-26.694
978.26	-26.291
978.264	-26.043
978.268	-26.02
978.272	-26.023
978.276	-26.135
978.28	-26.278
978.284	-26.607
978.288	-26.977
978.292	-27.275
978.296	-27.876
978.3	-28.51
978.304	-28.954
978.308	-29.807
978.312	-30.613
978.316	-31.2
978.32	-32.266
978.324	-33.278
978.328	-33.956
978.332	-35.094
978.336	-36.046
978.34	-36.719
978.344	-37.624
978.348	-38.284
978.352	-38.597
978.356	-38.874
978.36	-38.893
978.364	-38.728
978.368	-38.227
978.372	-37.602
978.376	-36.982
978.38	-35.777
978.384	-34.588
978.388	-33.723
978.392	-32.23
978.396	-31.003
978.4	-30.224
978.404	-29.044
978.408	-28.151
978.412	-27.669
978.416	-26.893
978.42	-26.422
978.424	-26.101
978.428	-25.799
978.432	-25.652
978.436	-25.693
978.44	-25.764
978.444	-25.959
978.448	-26.07
978.452	-26.462
978.456	-26.936
978.46	-27.245
978.464	-27.907
978.468	-28.645
978.472	-29.102
978.476	-30.026
978.48	-30.867
978.484	-31.465
978.488	-32.594
978.492	-33.619
978.496	-34.367
978.5	-35.5
978.504	-36.412
978.508	-36.982
978.512	-37.711
978.516	-38.147
978.52	-38.325
978.524	-38.345
978.528	-38.191
978.532	-37.867
978.536	-37.085
978.54	-36.287
978.544	-35.546
978.548	-34.206
978.552	-32.969
978.556	-31.684
978.56	-30.538
978.564	-29.708
978.568	-28.485
978.572	-27.515
978.576	-26.971
978.58	-26.216
978.584	-25.658
978.588	-25.386
978.592	-25.02
978.596	-24.869
978.6	-24.842
978.604	-24.837
978.608	-24.97
978.612	-25.141
978.616	-25.485
978.62	-25.839
978.624	-26.134
978.628	-26.702
978.632	-27.311
978.636	-27.75
978.64	-28.601
978.644	-29.414
978.648	-30.025
978.652	-31.117
978.656	-32.153
978.66	-32.886
978.664	-34.06
978.668	-35.115
978.672	-35.716
978.676	-36.602
978.68	-37.24
978.684	-37.521
978.688	-37.675
978.692	-37.63
978.696	-37.436
978.7	-36.854
978.704	-36.14
978.708	-35.486
978.712	-34.191
978.716	-33.042
978.72	-32.069
978.724	-30.592
978.728	-29.363
978.732	-28.637
978.736	-27.558
978.74	-26.769
978.744	-26.17
978.748	-25.439
978.752	-24.944
978.756	-24.677
978.76	-24.411
978.764	-24.324
978.768	-24.278
978.772	-24.361
978.776	-24.525
978.78	-24.691
978.784	-25.031
978.788	-25.415
978.792	-25.718
978.796	-26.387
978.8	-27.042
978.804	-27.472
978.808	-28.323
978.812	-29.194
978.816	-29.857
978.82	-30.996
978.824	-32.085
978.828	-32.852
978.832	-33.958
978.836	-34.925
978.84	-35.525
978.844	-36.405
978.848	-36.914
978.852	-37.136
978.856	-37.238
978.86	-37.112
978.864	-36.82
978.868	-36.144
978.872	-35.327
978.876	-34.583
978.88	-33.265
978.884	-32.124
978.888	-31.138
978.892	-29.713
978.896	-28.63
978.9	-27.891
978.904	-26.821
978.908	-25.974
978.912	-25.508
978.916	-24.826
978.92	-24.349
978.924	-24.144
978.928	-23.935
978.932	-23.846
978.936	-23.841
978.94	-23.918
978.944	-24.065
978.948	-24.24
978.952	-24.635
978.956	-25.018
978.96	-25.322
978.964	-25.945
978.968	-26.504
978.972	-27.036
978.976	-27.897
978.98	-28.796
978.984	-29.507
978.988	-30.591
978.992	-31.708
978.996	-32.456
979	-33.527
979.004	-34.468
979.008	-35.065
979.012	-35.858
979.016	-36.351
979.02	-36.491
979.024	-36.531
979.028	-36.322
979.032	-36
979.036	-35.255
979.04	-34.433
979.044	-33.729
979.048	-32.41
979.052	-31.266
979.056	-29.971
979.06	-28.716
979.064	-27.978
979.068	-26.797
979.072	-25.801
979.076	-25.28
979.08	-24.511
979.084	-23.921
979.088	-23.621
979.092	-23.229
979.096	-22.965
979.1	-22.893
979.104	-22.901
979.108	-22.902
979.112	-23.003
979.116	-23.202
979.12	-23.457
979.124	-23.739
979.128	-24.183
979.132	-24.706
979.136	-25.149
979.14	-25.959
979.144	-26.831
979.148	-27.325
979.152	-28.295
979.156	-29.298
979.16	-30.043
979.164	-31.297
979.168	-32.372
979.172	-33.063
979.176	-34.032
979.18	-34.76
979.184	-35.121
979.188	-35.43
979.192	-35.518
979.196	-35.383
979.2	-34.91
979.204	-34.302
979.208	-33.698
979.212	-32.528
979.216	-31.365
979.22	-30.435
979.224	-28.994
979.228	-27.836
979.232	-27.02
979.236	-25.782
979.24	-24.825
979.244	-24.232
979.248	-23.364
979.252	-22.726
979.256	-22.438
979.26	-22.06
979.264	-21.797
979.268	-21.726
979.272	-21.637
979.276	-21.636
979.28	-21.717
979.284	-21.946
979.288	-22.167
979.292	-22.4
979.296	-22.84
979.3	-23.374
979.304	-23.869
979.308	-24.593
979.312	-25.404
979.316	-26.128
979.32	-27.336
979.324	-28.324
979.328	-29.012
979.332	-30.334
979.336	-31.405
979.34	-32.09
979.344	-33.029
979.348	-33.724
979.352	-34.035
979.356	-34.303
979.36	-34.236
979.364	-34.075
979.368	-33.462
979.372	-32.78
979.376	-32.127
979.38	-30.869
979.384	-29.702
979.388	-28.856
979.392	-27.351
979.396	-26.106
979.4	-25.295
979.404	-24.144
979.408	-23.245
979.412	-22.542
979.416	-21.821
979.42	-21.26
979.424	-21.016
979.428	-20.667
979.432	-20.536
979.436	-20.416
979.44	-20.385
979.444	-20.474
979.448	-20.536
979.452	-20.773
979.456	-21.078
979.46	-21.305
979.464	-21.843
979.468	-22.444
979.472	-22.9
979.476	-23.709
979.48	-24.628
979.484	-25.346
979.488	-26.585
979.492	-27.689
979.496	-28.48
979.5	-29.635
979.504	-30.792
979.508	-31.477
979.512	-32.419
979.516	-32.973
979.52	-33.162
979.524	-33.293
979.528	-33.114
979.532	-32.799
979.536	-32.05
979.54	-31.21
979.544	-30.407
979.548	-29.055
979.552	-27.903
979.556	-26.629
979.56	-25.447
979.564	-24.673
979.568	-23.453
979.572	-22.464
979.576	-21.92
979.58	-21.166
979.584	-20.594
979.588	-20.32
979.592	-19.911
979.596	-19.721
979.6	-19.594
979.604	-19.512
979.608	-19.54
979.612	-19.623
979.616	-19.821
979.62	-19.999
979.624	-20.254
979.628	-20.723
979.632	-21.236
979.636	-21.716
979.64	-22.556
979.644	-23.411
979.648	-24.065
979.652	-25.312
979.656	-26.439
979.66	-27.279
979.664	-28.453
979.668	-29.581
979.672	-30.268
979.676	-31.276
979.68	-31.974
979.684	-32.299
979.688	-32.578
979.692	-32.601
979.696	-32.356
979.7	-31.791
979.704	-31.07
979.708	-30.328
979.712	-29.086
979.716	-27.862
979.72	-27.013
979.724	-25.659
979.728	-24.476
979.732	-23.707
979.736	-22.544
979.74	-21.725
979.744	-21.105
979.748	-20.394
979.752	-19.857
979.756	-19.598
979.76	-19.257
979.764	-19.019
979.768	-18.972
979.772	-18.865
979.776	-18.915
979.78	-19.01
979.784	-19.181
979.788	-19.472
979.792	-19.688
979.796	-20.226
979.8	-20.769
979.804	-21.216
979.808	-22.153
979.812	-22.968
979.816	-23.706
979.82	-25.021
979.824	-26.314
979.828	-27.241
979.832	-28.353
979.836	-29.471
979.84	-30.164
979.844	-31.082
979.848	-31.718
979.852	-32.03
979.856	-32.154
979.86	-32.06
979.864	-31.742
979.868	-31.068
979.872	-30.25
979.876	-29.505
979.88	-28.171
979.884	-26.969
979.888	-26.178
979.892	-24.834
979.896	-23.749
979.9	-22.92
979.904	-21.875
979.908	-21.199
979.912	-20.662
979.916	-19.96
979.92	-19.442
979.924	-19.18
979.928	-18.85
979.932	-18.723
979.936	-18.638
979.94	-18.622
979.944	-18.691
979.948	-18.753
979.952	-18.983
979.956	-19.269
979.96	-19.538
979.964	-20.071
979.968	-20.676
979.972	-21.224
979.976	-22.172
979.98	-23.169
979.984	-23.828
979.988	-25.137
979.992	-26.303
979.996	-27.294
980	-28.507
980.004	-29.534
980.008	-30.065
980.012	-30.978
980.016	-31.512
980.02	-31.741
980.024	-31.73
980.028	-31.529
980.032	-30.935
980.036	-30.225
980.04	-29.506
980.044	-28.328
980.048	-27.097
980.052	-26.257
980.056	-24.855
980.06	-23.695
980.064	-22.926
980.068	-21.757
980.072	-20.993
980.076	-20.42
980.08	-19.69
980.084	-19.178
980.088	-18.847
980.092	-18.47
980.096	-18.254
980.1	-18.156
980.104	-18.025
980.108	-17.981
980.112	-18.102
980.116	-18.226
980.12	-18.428
980.124	-18.646
980.128	-19.14
980.132	-19.613
980.136	-20.064
980.14	-20.932
980.144	-21.898
980.148	-22.538
980.152	-23.732
980.156	-24.901
980.16	-25.71
980.164	-27.095
980.168	-28.277
980.172	-28.906
980.176	-29.852
980.18	-30.523
980.184	-30.83
980.188	-31.087
980.192	-31.045
980.196	-30.815
980.2	-30.226
980.204	-29.446
980.208	-28.793
980.212	-27.628
980.216	-26.53
980.22	-25.437
980.224	-24.168
980.228	-23.326
980.232	-21.984
980.236	-21.06
980.24	-20.466
980.244	-19.607
980.248	-18.92
980.252	-18.57
980.256	-18.074
980.26	-17.725
980.264	-17.56
980.268	-17.342
980.272	-17.263
980.276	-17.158
980.28	-17.193
980.284	-17.268
980.288	-17.421
980.292	-17.698
980.296	-18.024
980.3	-18.484
980.304	-19.159
980.308	-19.976
980.312	-20.607
980.316	-21.746
980.32	-22.781
980.324	-23.58
980.328	-24.845
980.332	-26.051
980.336	-26.849
980.34	-28.156
980.344	-28.986
980.348	-29.426
980.352	-30.093
980.356	-30.396
980.36	-30.417
980.364	-30.159
980.368	-29.656
980.372	-29.144
980.376	-28.189
980.38	-27.18
980.384	-26.393
980.388	-25.031
980.392	-23.985
980.396	-23.135
980.4	-21.759
980.404	-20.811
980.408	-20.252
980.412	-19.311
980.416	-18.585
980.42	-18.062
980.424	-17.583
980.428	-17.391
980.432	-17.025
980.436	-16.834
980.44	-16.68
980.444	-16.594
980.448	-16.618
980.452	-16.678
980.456	-16.817
980.46	-17.032
980.464	-17.334
980.468	-17.884
980.472	-18.461
980.476	-19.102
980.48	-20.11
980.484	-21.095
980.488	-21.892
980.492	-23.168
980.496	-24.423
980.5	-25.256
980.504	-26.541
980.508	-27.727
980.512	-28.333
980.516	-29.163
980.52	-29.679
980.524	-29.812
980.528	-29.878
980.532	-29.617
980.536	-29.285
980.54	-28.367
980.544	-27.336
980.548	-26.661
980.552	-25.382
980.556	-24.238
980.56	-23.351
980.564	-21.965
980.568	-21.071
980.572	-20.354
980.576	-19.36
980.58	-18.629
980.584	-18.133
980.588	-17.483
980.592	-17.042
980.596	-16.709
980.6	-16.448
980.604	-16.224
980.608	-16.146
980.612	-16.067
980.616	-16.029
980.62	-16.178
980.624	-16.42
980.628	-16.614
980.632	-17.062
980.636	-17.763
980.64	-18.202
980.644	-19.115
980.648	-20.042
980.652	-20.779
980.656	-22.045
980.66	-23.279
980.664	-24.201
980.668	-25.564
980.672	-26.769
980.676	-27.489
980.68	-28.335
980.684	-28.865
980.688	-29.111
980.692	-29.133
980.696	-28.977
980.7	-28.621
980.704	-27.784
980.708	-26.948
980.712	-26.201
980.716	-24.934
980.72	-23.928
980.724	-22.998
980.728	-21.611
980.732	-20.689
980.736	-19.931
980.74	-18.849
980.744	-18.061
980.748	-17.552
980.752	-16.783
980.756	-16.216
980.76	-15.982
980.764	-15.572
980.768	-15.23
980.772	-15.173
980.776	-14.99
980.78	-14.944
980.784	-14.939
980.788	-15.069
980.792	-15.257
980.796	-15.557
980.8	-16.133
980.804	-16.788
980.808	-17.256
980.812	-18.277
980.816	-19.299
980.82	-20.332
980.824	-21.576
980.828	-22.547
980.832	-23.963
980.836	-25.125
980.84	-25.827
980.844	-27.071
980.848	-27.833
980.852	-28.222
980.856	-28.684
980.86	-28.807
980.864	-28.658
980.868	-28.223
980.872	-27.628
980.876	-26.995
980.88	-25.828
980.884	-24.825
980.888	-24.019
980.892	-22.524
980.896	-21.445
980.9	-20.795
980.904	-19.641
980.908	-18.76
980.912	-18.179
980.916	-17.42
980.92	-16.809
980.924	-16.476
980.928	-16.009
980.932	-15.602
980.936	-15.447
980.94	-15.175
980.944	-15.028
980.948	-15.002
980.952	-15.086
980.956	-15.221
980.96	-15.413
980.964	-15.869
980.968	-16.35
980.972	-16.909
980.976	-17.759
980.98	-18.825
980.984	-19.576
980.988	-20.839
980.992	-22.031
980.996	-22.857
981	-24.175
981.004	-25.25
981.008	-25.914
981.012	-26.927
981.016	-27.471
981.02	-27.655
981.024	-27.741
981.028	-27.624
981.032	-27.158
981.036	-26.555
981.04	-25.982
981.044	-24.822
981.048	-23.896
981.052	-22.932
981.056	-21.61
981.06	-20.51
981.064	-19.806
981.068	-18.639
981.072	-17.65
981.076	-16.992
981.08	-16.147
981.084	-15.421
981.088	-14.948
981.092	-14.278
981.096	-13.807
981.1	-13.549
